Employee ID,Year,Quarter,Current Employee Rating,Employee_Name
37043,2026,Q1,3.82,Jaqueline Terrell
37044,2026,Q4,3.81,Alan Holland
37045,2023,Q3,3.1,Aydin Bautista
37046,2025,Q4,4.99,Joe Smith
37047,2026,Q1,1.34,Alejandro Wilkinson
37048,2022,Q4,4.01,Raphael Francis
37049,2025,Q2,3.35,Joel Hanson
37050,2023,Q4,2.81,Celeste Lin
37051,2023,Q3,2.97,Terrell Crosby
37052,2024,Q1,3.24,Taliyah Yang
37053,2026,Q3,1.72,Devon Shannon
37054,2023,Q4,1.18,Celeste Lin
37055,2026,Q3,1.37,Paul Greer
37056,2025,Q3,4.22,Gideon Saunders
37057,2022,Q4,2.79,Haven Donaldson
37058,2022,Q4,3.68,Nola Bullock
37059,2025,Q3,2.67,Ryan Tate
37060,2026,Q3,4.0,Branson Schneider
37061,2026,Q4,1.0,Cade Heath
37062,2025,Q4,4.93,Talan Garrett
37063,2026,Q3,4.4,Nathaly Stevens
37064,2026,Q3,4.89,Stephanie Wilkinson
37065,2022,Q1,4.73,Leo Hickman
37066,2023,Q3,3.52,Liberty Poole
37067,2022,Q3,2.9,Stanley Bowen
37068,2025,Q3,2.0,Rick Clayton
37069,2022,Q3,3.02,Beckett Beck
37070,2026,Q1,2.8,Annalise Avila
37071,2024,Q4,4.11,Tiana Perry
37072,2026,Q1,3.79,Joel Mcmillan
37073,2026,Q4,1.01,Carter Cook
37074,2023,Q3,2.26,Kelly Fritz
37075,2026,Q2,4.6,Gia Franco
37076,2024,Q3,3.62,Darien Doyle
37077,2026,Q3,3.23,Fabian Young
37078,2022,Q3,1.07,Shannon Lambert
37079,2023,Q3,4.15,Lauren Kent
37080,2022,Q3,2.88,Noah Villanueva
37081,2024,Q4,1.06,Thomas Chandler
37082,2023,Q1,1.57,Keshawn Singh
37083,2025,Q1,2.17,Lukas Freeman
37084,2023,Q1,4.39,Justice Curry
37085,2026,Q2,3.12,Jaylyn Contreras
37086,2024,Q4,2.77,Nadia Romero
37087,2024,Q4,1.82,Jakayla Hall
37088,2024,Q4,1.49,Tamia Sharp
37089,2025,Q4,1.08,Yair Jennings
37090,2022,Q4,3.58,Dillon Larson
37091,2026,Q3,2.54,Natasha Valdez
37092,2023,Q4,2.82,Davian Davis
37093,2025,Q2,1.26,Tyree Mahoney
37094,2023,Q1,1.78,Casey Bradford
37095,2026,Q3,4.67,Kaia Hernandez
37096,2025,Q2,2.62,Remington Walton
37097,2023,Q1,1.33,Trinity Estes
37098,2026,Q2,1.35,Kenny Blanchard
37099,2026,Q1,4.54,Emely Parks
37100,2023,Q2,1.43,Madyson Silva
37101,2022,Q2,3.23,Stephanie Hampton
37102,2026,Q3,2.88,Adam Ingram
37103,2024,Q1,3.73,Nayeli Keith
37104,2025,Q3,3.6,Ian Hester
37105,2023,Q2,4.39,Kai Gaines
37106,2022,Q1,2.3,Clay Compton
37107,2025,Q3,4.67,Kody Jimenez
37108,2025,Q1,3.88,Zackery Sutton
37109,2025,Q4,4.53,Cortez Pena
37110,2023,Q2,1.43,Roger Taylor
37111,2026,Q4,4.45,Dominik Mullen
37112,2024,Q4,1.61,Alice Kaufman
37113,2024,Q4,4.58,Camden Kelly
37114,2023,Q4,2.78,Fabian Mullins
37115,2022,Q3,3.26,Marlon Ford
37116,2025,Q2,3.31,Lamont Bridges
37117,2024,Q4,4.4,Frankie Figueroa
37118,2023,Q1,1.93,Heidi Joyce
37119,2024,Q2,3.21,Kristin Hickman
37120,2026,Q2,1.65,Presley Salazar
37121,2023,Q2,2.06,Lamont Bridges
37122,2025,Q3,4.91,Kaylyn Patrick
37123,2025,Q4,4.09,Hayley Chung
37124,2025,Q2,3.38,Branson Schneider
37125,2026,Q3,3.03,Nathan Kline
37126,2022,Q4,4.33,Willie Howe
37127,2022,Q3,4.61,Kylee Bates
37128,2025,Q2,2.42,Phil Close
37129,2026,Q4,2.72,Faith Golden
37130,2026,Q4,1.96,Ashlynn Thompson
37131,2026,Q1,4.48,Manuel Stout
37132,2025,Q4,2.82,Abel Potts
37133,2023,Q4,3.39,Natasha Valdez
37134,2023,Q3,3.31,Carmen Davidson
37135,2024,Q2,4.99,Richard Newman
37136,2022,Q2,3.83,Sophia Theamstern
37137,2026,Q3,3.08,Darrell Horne
37138,2022,Q3,2.1,Isis Ortega
37139,2024,Q3,2.18,Lizbeth Hunt
37140,2025,Q3,3.37,Louis Punjabhi
37141,2026,Q1,2.35,Armani Barker
37142,2026,Q4,3.95,Trace Cherry
37143,2022,Q3,2.81,Talia Barrett
37144,2025,Q2,2.59,Travis Morgan
37145,2022,Q3,2.87,Kara Harrison
37146,2023,Q4,2.61,Mauricio Buchanan
37147,2023,Q1,4.33,Gunnar Gray
37148,2023,Q2,4.84,Thomas Barbara
37149,2026,Q1,4.81,Ramiro Savage
37150,2024,Q4,3.94,Kaitlynn Herman
37151,2022,Q2,4.62,Immanuel Goodwin
37152,2023,Q2,4.49,Kayleigh Harmon
37153,2024,Q3,1.76,Tanya Foreman
37154,2025,Q4,1.08,Quincy Shannon
37155,2022,Q4,4.25,Scarlett Brooks
37156,2022,Q1,4.11,Ryann Tapia
37157,2024,Q4,3.64,Mayra Moss
37158,2026,Q4,4.39,Callie Murray
37159,2023,Q1,3.58,Julissa Hunts
37160,2024,Q2,3.68,Philip Cobb
37161,2026,Q2,2.57,Charlee Roth
37162,2026,Q3,2.04,Taisha Goble
37163,2022,Q3,3.0,Lilianna Colon
37164,2026,Q4,4.15,Paula Gross
37165,2026,Q4,1.77,Ronnie Mayer
37166,2025,Q1,3.47,Dillon Sullivan
37167,2025,Q2,4.27,Caden Taylor
37168,2025,Q1,2.71,Nola Sellers
37169,2023,Q2,4.91,Ishaan Robinson
37170,2023,Q2,4.04,Ashanti Scott
37171,2022,Q1,3.67,Aliana Nolan
37172,2025,Q4,2.82,Lilianna Conway
37173,2026,Q4,4.07,Miles Gill
37174,2023,Q1,4.7,Emiliano Rich
37175,2022,Q3,1.71,Frida Salazar
37176,2025,Q3,2.19,Juliet Bautista
37177,2025,Q2,4.41,Madeleine Paul
37178,2025,Q3,4.91,Briana Wang
37179,2023,Q4,1.74,Darryl Richmond
37180,2023,Q4,4.63,Theresa Wallace
37181,2025,Q4,3.22,Lukas Freeman
37182,2025,Q1,4.99,Aliya Moss
37183,2023,Q3,4.24,Gabriel Dodson
37184,2023,Q2,4.29,Anya Morton
37185,2022,Q3,1.18,Alma Fischer
37186,2023,Q4,1.62,Kenna Porter
37187,2026,Q2,2.78,Leyla Warren
37188,2022,Q4,1.87,Evie Mclaughlin
37189,2022,Q2,1.75,Alexa Mercer
37190,2022,Q2,3.51,Crystal Brandt
37191,2026,Q3,3.73,Tatiana Ayala
37192,2025,Q1,3.02,Tyree Mahoney
37193,2022,Q2,3.24,Haiden Coffey
37194,2024,Q4,4.98,Yesenia Nielsen
37195,2022,Q3,4.25,Darien Doyle
37196,2023,Q2,2.06,Angelo Henry
37197,2025,Q2,2.04,Patrick Mckinney
37198,2025,Q2,4.63,Raegan Stanton
37199,2023,Q2,2.82,Theresa Wallace
37200,2025,Q3,1.57,Kaylin Andersen
37201,2022,Q1,1.63,Edward Chung
37202,2024,Q2,4.62,Susan Gordon
37203,2022,Q3,1.09,Alfred Manning
37204,2025,Q4,4.8,Caden Silva
37205,2022,Q3,4.28,Athena Moore
37206,2022,Q4,3.66,Shania Caldwell
37207,2025,Q4,4.25,Amiya Richardson
37208,2022,Q3,1.59,Amelia Mueller
37209,2024,Q1,4.58,Andrea Khan
37210,2026,Q1,2.78,Lin Chan
37211,2022,Q3,4.66,Maryjane Cross
37212,2025,Q1,4.59,Luz Garza
37213,2025,Q2,2.08,Serena Barajas
37214,2023,Q4,1.77,Jyoti Lajiri
37215,2026,Q2,1.64,Rachel Buckley
37216,2026,Q1,3.08,Ryker Cox
37217,2022,Q3,2.15,Guadalupe Burke
37218,2025,Q2,2.06,Abel Baker
37219,2022,Q2,4.22,Milo Hood
37220,2022,Q1,3.4,Gabriella Benitez
37221,2024,Q2,3.25,Livia Salazar
37222,2022,Q4,2.58,Evie Mclaughlin
37223,2023,Q1,3.32,Bartholemew Khemmich
37224,2023,Q3,1.55,Rudy Richardson
37225,2026,Q4,3.88,Nathaly Stevens
37226,2026,Q4,1.07,Spencer Hicks
37227,2023,Q4,4.23,Kaitlin Cooke
37228,2024,Q3,4.66,Miguel Kim
37229,2025,Q4,4.94,Jaylen Donaldson
37230,2026,Q2,3.37,Karley Novak
37231,2025,Q2,1.26,Serenity Montgomery
37232,2024,Q2,3.53,Keenan Jensen
37233,2025,Q3,3.9,Stephanie Hampton
37234,2022,Q3,4.96,Corey Hurst
37235,2023,Q2,3.86,Toby Cooley
37236,2023,Q3,2.54,Beckett Sandoval
37237,2023,Q4,4.66,Jason Munoz
37238,2023,Q2,4.36,Alyson Hickman
37239,2026,Q4,1.77,Reyna Hicks
37240,2023,Q4,2.72,Luna Arroyo
37241,2026,Q4,4.79,Marcel Gomez
37242,2024,Q4,1.5,Abril Joseph
37243,2026,Q3,4.86,Fernando Richard
37244,2026,Q1,3.6,Davian Davis
37245,2022,Q2,1.92,Carly Figueroa
37246,2024,Q4,3.38,Angelina Peck
37247,2025,Q3,1.42,Wyatt Edwards
37248,2026,Q3,3.8,Colby Horne
37249,2024,Q1,4.95,Marlee Mathis
37250,2024,Q2,3.96,Kolby Reed
37251,2026,Q4,2.45,Kaitlynn Aguirre
37252,2022,Q4,3.36,Tanya Leonard
37253,2022,Q4,4.84,Isabel Wyatt
37254,2024,Q3,4.12,Izabella Watson
37255,2022,Q1,3.97,Camden Kelly
37256,2024,Q3,2.58,Maximus Carney
37257,2024,Q2,2.49,Cruz Ashley
37258,2024,Q2,2.42,Emery Gillespie
37259,2025,Q2,1.5,Eileen Oneal
37260,2023,Q3,4.23,Francisco Simon
37261,2026,Q2,1.47,Maverick Lang
37262,2025,Q1,3.13,Lilly Haynes
37263,2024,Q2,4.01,Paulina Henderson
37264,2026,Q1,3.03,Cade Heath
37265,2026,Q1,3.25,Yair Snyder
37266,2022,Q3,1.39,Skyler Blankenship
37267,2022,Q3,2.6,Melisa Gerke
37268,2023,Q2,1.61,Kira Robertson
37269,2022,Q1,2.7,Rayne Simpson
37270,2025,Q3,1.16,Ibrahim Wolfe
37271,2024,Q4,4.54,Lucia Hudson
37272,2025,Q1,4.36,Aron Graham
37273,2024,Q3,2.83,Gia Franco
37274,2024,Q1,2.47,Joel Eaton
37275,2025,Q2,2.0,Johnathan Mayo
37276,2026,Q2,3.4,Peyton Barber
37277,2024,Q4,1.96,Sylvia Price
37278,2024,Q3,1.81,Drake Wiggins
37279,2023,Q3,1.8,Ignacio Wiley
37280,2025,Q4,1.56,Jaiden Underwood
37281,2022,Q4,3.91,Kyan Miranda
37282,2022,Q4,4.39,Jacquelyn Johns
37283,2025,Q4,2.13,Harley Abbott
37284,2023,Q3,1.1,Rosemary Thornton
37285,2026,Q4,1.68,Ahmed Mcmahon
37286,2024,Q3,4.82,Cade Heath
37287,2025,Q4,3.34,Alessandro Sawyer
37288,2024,Q2,1.72,Karma Palmer
37289,2026,Q4,2.08,Anita Shepard
37290,2023,Q4,3.78,Iris Reynolds
37291,2024,Q3,2.11,Kadyn Bush
37292,2024,Q1,4.48,Konner Sheppard
37293,2025,Q3,3.38,Kamron Goodwin
37294,2022,Q3,3.36,Oswaldo Hanson
37295,2022,Q3,4.56,Lena Bryan
37296,2023,Q2,1.48,Iris Reynolds
37297,2024,Q3,1.27,Aron Ali
37298,2023,Q4,3.07,Angelique Mann
37299,2025,Q2,3.82,Simeon Pittman
37300,2023,Q3,3.54,Joanna Arias
37301,2022,Q3,3.35,Taylor Wiggins
37302,2026,Q3,3.93,Justine Villanueva
37303,2022,Q2,3.29,Sandy Mckenna
37304,2023,Q3,3.5,Diego Hays
37305,2022,Q4,3.38,Brenda Boone
37306,2026,Q1,3.72,Anderson Meadows
37307,2025,Q2,1.61,Arely Patton
37308,2023,Q4,2.71,Eli Grant
37309,2026,Q1,4.11,Javon Mckenzie
37310,2023,Q1,2.62,Cayden Maynard
37311,2022,Q3,1.07,Manuel Haley
37312,2024,Q4,2.6,Britney Kelly
37313,2022,Q3,4.96,Emerson Zavala
37314,2026,Q4,4.12,Kaeden Branch
37315,2024,Q3,3.26,Elyse Chandler
37316,2024,Q3,3.53,Melisa Gerke
37317,2023,Q4,2.37,Aliana Shaw
37318,2025,Q4,4.55,Darnell Ritter
37319,2025,Q2,2.3,Sterling Davila
37320,2023,Q2,4.48,Nick Daniels
37321,2026,Q1,4.52,Elise Vazquez
37322,2022,Q4,4.14,Liam Hanna
37323,2026,Q4,3.89,Parker Cunningham
37324,2025,Q4,4.61,Alejandra Mclean
37325,2026,Q2,3.47,Andrew Szabo
37326,2024,Q3,4.57,Summer Huang
37327,2023,Q3,4.83,Jennifer Medeiros
37328,2025,Q3,4.0,Sloane Rasmussen
37329,2022,Q4,1.95,Kayleigh Harmon
37330,2022,Q3,4.29,Hugh Berry
37331,2024,Q3,1.52,Wyatt Donovan
37332,2023,Q1,1.06,Emerson Pitts
37333,2022,Q3,4.05,Anabel Hanna
37334,2025,Q4,4.0,Taisha Goble
37335,2023,Q3,2.61,Sarah Akinkuolie
37336,2022,Q1,4.95,Adriana Weber
37337,2026,Q4,1.69,Jesus Hendricks
37338,2022,Q2,4.34,Zaria Kidd
37339,2023,Q4,3.34,Lance Bailey
37340,2026,Q1,4.58,Kale Middleton
37341,2026,Q4,3.4,Ishaan Sheppard
37342,2024,Q4,3.27,Jordyn Snyder
37343,2023,Q3,3.97,Giancarlo Cross
37344,2025,Q3,4.02,Ryann Rubio
37345,2022,Q4,4.34,Kaila Johnston
37346,2026,Q1,4.31,Natalya Reyes
37347,2024,Q1,3.8,Colby Andreola
37348,2024,Q1,1.31,Lilly Huynh
37349,2023,Q2,1.72,Danika Fleming
37350,2024,Q4,2.13,Gabriella Warner
37351,2022,Q2,2.54,Demarion Morrow
37352,2024,Q4,1.74,Luke Henderson
37353,2024,Q2,4.37,Erik Padilla
37354,2026,Q3,4.91,Giselle Butler
37355,2023,Q4,4.14,Yamilet Cohen
37356,2023,Q3,3.68,Rylee Stevenson
37357,2023,Q3,3.66,Sage Morris
37358,2026,Q1,1.93,Noelle Johnson
37359,2025,Q3,2.94,Soren Downs
37360,2022,Q2,4.13,Edward Love
37361,2022,Q2,2.75,Shannon Hurst
37362,2024,Q2,3.91,Aliana Nolan
37363,2026,Q4,3.11,Faith Carey
37364,2025,Q1,4.52,Leon Beard
37365,2022,Q2,3.26,Tyrone Sosa
37366,2022,Q1,1.58,Cody Bates
37367,2026,Q2,1.91,Lilly Huynh
37368,2025,Q1,1.88,Kyan Fritz
37369,2026,Q3,4.69,Shania Caldwell
37370,2025,Q1,1.03,Edward Mann
37371,2026,Q3,1.93,Alonso Williams
37372,2024,Q1,3.32,Christine Skinner
37373,2025,Q4,2.72,Roger Walker
37374,2023,Q3,3.61,Philip Cobb
37375,2026,Q1,2.68,John Kretschmer
37376,2025,Q3,4.85,Tyrese Goodman
37377,2025,Q4,3.39,Issac Whitehead
37378,2025,Q3,2.72,Kai Gaines
37379,2024,Q2,3.48,Taylor Wiggins
37380,2024,Q4,1.02,Saniyah Schroeder
37381,2026,Q2,2.44,Micaela Conner
37382,2025,Q4,1.46,August Wiley
37383,2024,Q2,3.04,Nasir Glass
37384,2025,Q2,1.57,Bruce Wallace
37385,2024,Q3,2.47,Darian Potts
37386,2022,Q4,2.94,Anderson Meadows
37387,2023,Q3,4.79,Natalya Norman
37388,2025,Q2,3.86,Howard Mullaney
37389,2022,Q4,3.94,Emery Roach
37390,2022,Q1,2.19,Rebecca Park
37391,2026,Q4,2.9,Bethany Mckay
37392,2025,Q1,1.56,Van Griffin
37393,2024,Q1,4.31,Kaitlin Barker
37394,2023,Q2,2.96,Salvador Thomas
37395,2026,Q1,4.95,Sharon Beltran
37396,2023,Q4,3.61,Cassius Gates
37397,2022,Q2,3.45,Kyle Ali
37398,2024,Q2,3.05,Rocco Vaughan
37399,2022,Q1,3.61,Vance Marquez
37400,2023,Q3,4.14,Paul Steele
37401,2023,Q2,4.11,Yahir Serrano
37402,2026,Q1,2.54,Ariel Powers
37403,2022,Q2,2.93,Levi Lawson
37404,2023,Q2,2.43,Houston Aguirre
37405,2025,Q4,2.44,Arjun Gibson
37406,2026,Q3,1.32,Roger Walker
37407,2025,Q1,2.99,Darnell Eaton
37408,2025,Q2,4.65,Joel Hanson
37409,2023,Q4,4.8,Damarion Schneider
37410,2024,Q1,1.52,Annalise Olsen
37411,2024,Q2,3.56,Manuel Stout
37412,2024,Q3,1.99,Armani Crawford
37413,2025,Q2,4.63,Annalise Gross
37414,2025,Q4,3.95,Owen Burch
37415,2024,Q2,3.16,Neveah Rowe
37416,2026,Q1,2.82,Erin Floyd
37417,2022,Q4,2.71,Kinsley Flowers
37418,2022,Q2,1.69,Patricia Pruitt
37419,2026,Q3,4.63,Shyanne Cooper
37420,2023,Q4,2.79,Clinton Brennan
37421,2022,Q4,4.42,Joel Mcmillan
37422,2026,Q2,1.25,Sarahi Burke
37423,2023,Q4,3.86,Marilyn Greer
37424,2023,Q4,4.63,Mariana Glass
37425,2022,Q4,1.52,Leslie Zamora
37426,2026,Q4,3.88,Dayami Bailey
37427,2026,Q2,1.44,Seth Huff
37428,2024,Q4,4.54,Uriah Pennington
37429,2025,Q1,4.86,Jocelyn Valentine
37430,2026,Q4,2.24,Angelina Russell
37431,2024,Q2,1.95,German Higgins
37432,2025,Q4,2.32,Kara Barnes
37433,2024,Q1,2.53,Jaydan Hoffman
37434,2024,Q4,2.52,Mia Brown
37435,2022,Q3,2.79,Rene Wallace
37436,2026,Q1,1.51,Summer Huang
37437,2022,Q3,4.56,Aaron Tapia
37438,2023,Q4,3.35,Tia Atkins
37439,2026,Q1,1.33,Myah Waller
37440,2026,Q3,1.69,Jabari Stanton
37441,2025,Q3,1.04,Juliana Dyer
37442,2026,Q4,1.75,Erik Graham
37443,2022,Q1,3.72,Kelsie Mccormick
37444,2025,Q2,3.66,Hang T Wolk
37445,2024,Q1,4.88,Maxim Houston
37446,2023,Q3,3.6,William Douglas
37447,2023,Q2,1.34,Seth Alvarez
37448,2023,Q1,3.32,Estelle Howard
37449,2026,Q3,1.94,Jaquan Hancock
37450,2023,Q3,2.43,Titus Lowe
37451,2022,Q2,4.2,Kaylyn Patrick
37452,2023,Q1,3.75,Diego Hays
37453,2023,Q4,1.3,Deegan Pham
37454,2026,Q4,3.33,Deven Vincent
37455,2025,Q2,1.32,Kristin Hickman
37456,2024,Q3,1.33,Alijah Singh
37457,2023,Q3,2.56,Destinee Mejia
37458,2026,Q2,2.24,Kiersten Ellis
37459,2022,Q4,1.41,Rubi Shields
37460,2025,Q1,3.44,Bridget Bray
37461,2022,Q1,2.83,Bonalyn Boutwell
37462,2024,Q4,3.07,Brice Medina
37463,2025,Q4,4.79,Marshall Lucas
37464,2026,Q3,1.22,Ty Page
37465,2026,Q1,3.93,Brady Boyd
37466,2025,Q1,4.85,Mila Poole
37467,2024,Q2,1.06,Esther Spears
37468,2024,Q4,1.17,Dheepa Nguyen
37469,2026,Q3,2.96,Chance Warner
37470,2023,Q1,3.66,Kendrick Snyder
37471,2025,Q1,3.33,Dayana Gregory
37472,2022,Q2,3.85,Jocelyn Jackson
37473,2025,Q4,1.12,Kristen Squatrito
37474,2023,Q3,4.03,Melody Rollins
37475,2023,Q3,2.69,Layla Gutierrez
37476,2024,Q3,4.19,Demarion Harrington
37477,2024,Q2,4.95,Ellis Maldonado
37478,2022,Q3,2.24,Presley Steele
37479,2024,Q4,3.49,Clay Compton
37480,2023,Q3,3.89,Emelia Mcintyre
37481,2026,Q4,4.24,Aspen Underwood
37482,2022,Q3,1.65,Adrianna Johnston
37483,2022,Q4,2.15,Jamari Dunn
37484,2025,Q4,2.3,Larissa Warner
37485,2026,Q3,2.81,Carlee Foley
37486,2024,Q2,4.47,Hayley Keller
37487,2024,Q3,1.95,Odin Key
37488,2026,Q1,4.63,Shania Bauer
37489,2024,Q4,4.77,Halle Pena
37490,2023,Q3,4.27,Araceli Castillo
37491,2026,Q1,2.3,Craig Sherman
37492,2023,Q2,1.03,Alessandra Huynh
37493,2025,Q3,1.72,Alaina Jenkins
37494,2025,Q3,1.51,Kianna Little
37495,2022,Q3,1.16,Marlene Rhodes
37496,2022,Q1,1.19,Michael Riordan
37497,2025,Q1,1.11,Damaris Oneal
37498,2022,Q2,1.95,Carlo Giles
37499,2025,Q2,4.73,Abdullah Ellison
37500,2024,Q3,1.5,Nayeli Hood
37501,2022,Q3,4.86,Aspen Dixon
37502,2025,Q2,1.67,Hazel Ponce
37503,2024,Q3,3.29,Donavan Chavez
37504,2025,Q2,1.23,Sammy Walter
37505,2026,Q3,3.1,Lorenzo Short
37506,2024,Q4,1.23,Khalil Lee
37507,2026,Q4,3.16,Nick Palmer
37508,2024,Q3,1.65,Violeta Ferreira
37509,2026,Q2,1.83,Slade Lynn
37510,2024,Q3,4.13,Ronan Burke
37511,2024,Q2,1.02,Haiden Coffey
37512,2024,Q2,3.32,Emely Rice
37513,2022,Q3,3.55,Nolan Perez
37514,2024,Q2,4.28,Jaida Sweeney
37515,2025,Q4,2.79,Araceli Castillo
37516,2026,Q3,4.35,Esmeralda Galvan
37517,2025,Q4,2.77,Corinne Navarro
37518,2022,Q4,3.82,Damaris Oneal
37519,2025,Q1,2.75,Catalina Eaton
37520,2023,Q1,2.93,Carlie Wagner
37521,2026,Q4,1.25,Camila Hodges
37522,2022,Q1,3.72,Troy Todd
37523,2024,Q1,2.87,Corinne Campos
37524,2022,Q1,4.01,Matilda Randall
37525,2025,Q4,2.02,Juliet Bautista
37526,2026,Q4,1.45,Aaliyah Watts
37527,2023,Q4,2.08,Salma Blackwell
37528,2025,Q1,4.62,Ivan Huff
37529,2026,Q1,3.76,Violet Willis
37530,2025,Q3,3.88,Evie Beard
37531,2026,Q2,2.76,Lawson Zuniga
37532,2023,Q1,3.74,Patricia Pruitt
37533,2022,Q1,1.21,Marlon Stanton
37534,2023,Q2,2.37,Marques Zimmerman
37535,2026,Q3,4.78,Joanna Bradley
37536,2024,Q2,2.92,Keenan Jensen
37537,2022,Q3,2.28,Jeremy Meyer
37538,2024,Q2,4.88,Terrance Wiggins
37539,2022,Q4,1.72,Bethany Terry
37540,2026,Q1,4.14,Nore Sadki
37541,2024,Q4,1.2,Owen Dillon
37542,2023,Q4,2.18,Sage Morris
37543,2025,Q2,1.38,Zaria Kidd
37544,2025,Q4,1.26,Alessandra Huynh
37545,2023,Q4,4.79,Ismael Bowers
37546,2022,Q3,3.02,Mariam Doyle
37547,2023,Q3,3.1,Latia Costa
37548,2022,Q3,2.36,Lizeth Holland
37549,2022,Q4,2.4,Amya Vega
37550,2022,Q3,3.56,Mollie Woodward
37551,2023,Q4,1.52,Christina Terry
37552,2026,Q4,3.36,Kale House
37553,2022,Q4,2.7,Lane Zuniga
37554,2026,Q1,4.86,Sidney Lewis
37555,2023,Q1,3.48,Itzel Nunez
37556,2024,Q1,2.92,Benjamin Marquez
37557,2026,Q4,3.71,Gilbert Klein
37558,2022,Q1,3.77,Yasmine Hughes
37559,2024,Q1,3.21,Tristian Wilcox
37560,2022,Q1,1.54,Monserrat Miranda
37561,2023,Q3,2.92,Kieran Morse
37562,2022,Q4,1.78,Beatrice Chace
37563,2023,Q3,4.19,Patrick Padilla
37564,2026,Q2,1.1,Marquis Johns
37565,2022,Q2,1.06,Howard Mullaney
37566,2025,Q4,3.5,Adalyn Hess
37567,2024,Q1,2.91,Sage Booker
37568,2026,Q4,1.76,Irene Kim
37569,2022,Q1,2.74,Martha Kemp
37570,2022,Q3,3.62,Camryn Clark
37571,2025,Q4,3.98,Julianne Shaw
37572,2024,Q2,1.3,Noemi Randall
37573,2022,Q3,2.28,Lucas Good
37574,2023,Q4,1.63,Tania Jennings
37575,2023,Q1,1.48,Lynn O'hare
37576,2023,Q4,1.27,Lilianna Lynn
37577,2023,Q4,2.19,Harley Abbott
37578,2026,Q1,1.23,Misael Pratt
37579,2023,Q4,3.47,Samara Roberson
37580,2025,Q2,1.78,Jaqueline Pittman
37581,2024,Q1,1.77,Nevaeh Mcmillan
37582,2024,Q4,2.57,Marilyn Moss
37583,2025,Q2,3.9,Blaine Keith
37584,2022,Q3,3.23,Irene Kim
37585,2023,Q3,1.9,Kali Hensley
37586,2026,Q2,1.03,Elias Robinson
37587,2023,Q4,1.14,Isla Becker
37588,2024,Q3,1.39,Nickolas Guzman
37589,2026,Q3,3.37,Emerson Zavala
37590,2026,Q3,1.84,Phoenix Farley
37591,2023,Q4,1.41,Saniya Yu
37592,2025,Q3,2.68,Irvin Warner
37593,2025,Q1,1.01,Leonel Chang
37594,2023,Q4,1.92,Linda Barajas
37595,2022,Q2,1.55,Shania Flores
37596,2022,Q1,2.97,Kolby Reed
37597,2022,Q4,3.5,Marianne Eaton
37598,2026,Q2,2.68,Rebekah Delacruz
37599,2024,Q2,1.06,Bobby Chung
37600,2025,Q3,2.4,Simeon Pittman
37601,2026,Q2,4.06,Stephanie Hampton
37602,2022,Q4,1.32,Deegan Pham
37603,2024,Q3,1.87,George Meyers
37604,2024,Q2,2.79,Bria Bush
37605,2022,Q2,3.17,Sabrina Durham
37606,2023,Q4,1.44,Asher Miles
37607,2025,Q2,3.97,Tatiana Ayala
37608,2025,Q3,1.5,Gillian Williams
37609,2026,Q4,4.95,Gilbert Klein
37610,2024,Q4,3.21,Jakayla Dickson
37611,2023,Q3,1.5,Frankie Banks
37612,2022,Q2,1.69,Dawson Pollard
37613,2023,Q1,3.77,Natalia Hamilton
37614,2025,Q2,3.68,Andrew Szabo
37615,2024,Q3,3.66,Konner Villegas
37616,2024,Q2,4.34,Jase Waters
37617,2023,Q2,1.15,Peter Wong
37618,2023,Q3,4.16,Immanuel Goodwin
37619,2022,Q1,2.6,Esther Spears
37620,2026,Q4,4.78,Alan Haynes
37621,2026,Q3,3.13,Elsa Mckenzie
37622,2025,Q4,3.61,Karla Reed
37623,2026,Q1,1.34,Arielle Potts
37624,2024,Q2,1.42,Regan Conrad
37625,2022,Q4,3.12,Alice Craig
37626,2023,Q1,4.58,Richard Oconnell
37627,2023,Q1,3.82,Maeve Gordon
37628,2023,Q2,3.79,Makai Ochoa
37629,2026,Q2,1.96,Semaj Griffith
37630,2023,Q4,1.48,Bo Bradford
37631,2024,Q2,2.31,Jazlene Maynard
37632,2025,Q3,4.0,Matthew Westinghouse
37633,2022,Q1,1.43,Aron Hester
37634,2026,Q2,3.96,Kamari Holloway
37635,2024,Q2,3.86,Amy Frederick
37636,2026,Q4,3.43,Amanda Lambert
37637,2022,Q4,4.05,Rishi Watkins
37638,2024,Q1,4.78,Irene Kim
37639,2022,Q4,1.77,Daniel Griffin
37640,2024,Q4,4.13,Isaias Briggs
37641,2022,Q4,3.09,Mary Moore
37642,2024,Q1,3.83,Averi Stevenson
37643,2026,Q4,2.11,Davion Friedman
37644,2025,Q1,4.4,Taylor Wiggins
37645,2022,Q3,3.18,Vivian Bright
37646,2025,Q1,3.15,Marshall Lucas
37647,2024,Q2,2.7,Dane Owens
37648,2025,Q4,1.36,Marcos Sloan
37649,2022,Q2,3.41,Arely May
37650,2023,Q2,3.96,Andreas Torres
37651,2026,Q2,2.29,Beckett Shea
37652,2026,Q4,4.47,Dustin Snow
37653,2022,Q3,3.63,Presley Salazar
37654,2022,Q1,1.87,Raphael Solomon
37655,2026,Q4,3.79,Richard Deleon
37656,2026,Q2,2.19,Cullen Ruiz
37657,2022,Q4,3.75,Selina Jefferson
37658,2022,Q3,4.7,Brandon Anderson
37659,2026,Q3,2.95,Axel Hart
